PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
34,30,5,3,0,0,2,3,0,0,3,15,0.1,0.206,0.3,0.506,29.0,9.0,1,1,0,0,0,heinesc01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,helslry01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hembrhe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hembrhe01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hembrhe01,0
61,52,3,6,1,0,0,1,0,0,2,26,0.115,0.148,0.135,0.283,-22.0,7.0,0,0,7,0,0,hendrky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hendrli01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hendrry01,0
16,15,0,4,1,0,0,0,0,0,1,5,0.267,0.313,0.333,0.646,76.0,5.0,1,0,0,0,0,henrypa01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hentgsa01,0
347,305,46,67,26,0,5,26,0,0,32,81,0.22,0.311,0.354,0.665,77.0,108.0,5,9,0,1,3,heredgu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hergeji01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hergeji01,0
38,36,5,7,2,0,3,7,0,0,1,12,0.194,0.237,0.5,0.737,92.0,18.0,3,1,0,0,0,hermomi01,0
4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hernaca04,0
637,570,84,132,21,2,21,62,1,1,59,135,0.232,0.308,0.386,0.694,90.0,220.0,11,5,0,3,2,hernace02,0
420,376,60,87,17,2,18,47,0,0,38,90,0.231,0.307,0.431,0.738,101.0,162.0,6,4,0,2,0,hernace02,0
217,194,24,45,4,0,3,15,1,1,21,45,0.232,0.309,0.299,0.608,68.0,58.0,5,1,0,1,2,hernace02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hernada02,0
18,14,1,1,0,0,0,0,0,0,0,7,0.071,0.071,0.071,0.143,-61.0,1.0,0,0,4,0,0,hernael01,0
585,508,84,127,35,3,20,60,1,0,61,110,0.25,0.337,0.449,0.786,108.0,228.0,4,9,0,7,0,hernaen02,0
595,550,92,163,29,0,32,116,12,4,36,148,0.296,0.346,0.524,0.87,131.0,288.0,5,7,0,2,1,hernate01,0
289,264,33,72,8,1,9,32,3,0,22,59,0.273,0.329,0.413,0.742,103.0,109.0,11,1,0,2,1,hernaya01,0
166,143,15,31,5,0,0,6,11,2,17,32,0.217,0.315,0.252,0.567,60.0,36.0,2,4,1,1,0,hernayo02,0
492,450,59,117,27,2,13,51,6,1,29,77,0.26,0.31,0.416,0.726,95.0,187.0,6,6,1,5,0,herreod01,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hessda01,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hessda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,heuerco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,heuerco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,heuerco01,0
353,323,35,69,15,2,8,30,5,1,27,68,0.214,0.28,0.347,0.627,69.0,112.0,4,3,0,0,1,heywaja01,0
126,108,13,21,3,0,4,14,0,0,14,30,0.194,0.294,0.333,0.627,73.0,36.0,3,2,0,2,0,hicksaa01,0
31,31,6,8,1,0,4,7,0,0,0,8,0.258,0.258,0.677,0.935,144.0,21.0,1,0,0,0,0,hicksjo02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hicksjo03,0
211,193,20,35,10,0,10,29,0,0,17,59,0.181,0.246,0.389,0.635,71.0,75.0,4,0,0,1,0,higasky01,0
25,23,1,1,0,0,0,0,0,0,2,8,0.043,0.12,0.043,0.163,-53.0,1.0,2,0,0,0,0,higgipj01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hildetr01,0
150,139,19,36,3,3,3,14,6,3,10,42,0.259,0.313,0.388,0.702,95.0,54.0,2,1,0,0,0,hillde01,0
26,24,0,3,0,0,0,0,0,0,0,10,0.125,0.125,0.125,0.25,-30.0,3.0,2,0,2,0,0,hillri01,0
4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,43.0,1.0,0,0,0,0,0,hillri01,0
22,20,0,2,0,0,0,0,0,0,0,8,0.1,0.1,0.1,0.2,-45.0,2.0,2,0,2,0,0,hillri01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hillti01,0
238,214,32,46,7,2,14,34,5,0,23,87,0.215,0.294,0.463,0.757,90.0,99.0,0,1,0,0,3,hillisa01,0
197,173,16,29,9,1,4,19,3,0,14,77,0.168,0.256,0.301,0.557,51.0,52.0,6,7,2,1,0,hiurake01,0
170,149,13,45,10,0,0,16,5,3,17,25,0.302,0.382,0.369,0.751,106.0,55.0,3,3,0,1,3,hoernni01,0
16,15,1,2,0,0,0,1,0,0,0,3,0.133,0.133,0.133,0.267,-30.0,2.0,0,0,1,0,0,hoffmje02,0
34,31,2,6,2,0,0,1,0,0,1,15,0.194,0.265,0.258,0.523,43.0,8.0,0,2,0,0,0,holadbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hollade01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hollagr01,0
10,10,0,1,0,0,0,0,0,0,0,6,0.1,0.1,0.1,0.2,-45.0,1.0,0,0,0,0,0,hollojo01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,holmecl01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,holmecl01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,holmecl01,0
260,235,21,49,13,1,2,23,5,1,23,49,0.209,0.281,0.298,0.579,60.0,70.0,5,1,0,1,0,holtbr01,0
443,389,64,96,29,0,27,71,3,2,47,108,0.247,0.334,0.53,0.864,129.0,206.0,7,5,0,2,0,hoskirh01,0
565,509,53,137,28,0,12,65,5,4,48,99,0.269,0.337,0.395,0.732,104.0,201.0,13,5,1,2,2,hosmeer01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,houckta01,0
46,42,2,3,0,0,2,2,0,0,2,30,0.071,0.114,0.214,0.328,-14.0,9.0,0,0,2,0,0,housead01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,howarsa01,0
7,6,0,2,1,0,0,0,0,0,0,3,0.333,0.333,0.5,0.833,122.0,3.0,0,0,1,0,0,howarsp01,0
7,6,0,2,1,0,0,0,0,0,0,3,0.333,0.333,0.5,0.833,122.0,3.0,0,0,1,0,0,howarsp01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,howarsp01,0
3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hoyinja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hoytja01,0
4,3,1,1,0,0,0,0,0,0,1,2,0.333,0.5,0.333,0.833,139.0,1.0,0,0,0,0,0,hudsoda02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hudsoda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hudsoda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hudsoda01,0
1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,454.0,1.0,0,0,0,0,0,hunteto02,0
5,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hurstsc01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hutchdr01,0
272,253,31,70,15,2,7,25,0,0,15,35,0.277,0.321,0.435,0.756,106.0,110.0,6,2,1,1,0,ibanean01,0
511,483,65,131,27,2,9,48,5,2,21,75,0.271,0.309,0.391,0.701,89.0,189.0,10,6,0,1,0,iglesjo01,0
447,424,57,110,23,1,8,41,5,2,18,66,0.259,0.295,0.375,0.67,81.0,159.0,10,4,0,1,0,iglesjo01,0
64,59,8,21,4,1,1,7,0,0,3,9,0.356,0.406,0.508,0.915,144.0,30.0,0,2,0,0,0,iglesjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,iglesra01,0
89,79,11,17,2,0,2,10,1,0,7,22,0.215,0.276,0.316,0.592,57.0,25.0,1,0,2,1,0,inciaen01,0
631,532,98,143,34,2,21,69,12,3,71,141,0.269,0.376,0.459,0.835,116.0,244.0,13,23,1,4,1,indiajo01,0
7,5,0,1,0,0,0,1,0,0,0,2,0.2,0.2,0.2,0.4,14.0,1.0,0,0,2,0,0,irvinco01,0
83,76,16,21,5,2,1,7,2,0,7,23,0.276,0.337,0.434,0.772,108.0,33.0,0,0,0,0,0,isbelky01,0
151,131,13,18,4,0,3,12,0,0,13,73,0.137,0.252,0.237,0.488,33.0,31.0,0,7,0,0,1,jacksal02,0
28,23,2,1,0,0,0,0,0,0,2,13,0.043,0.214,0.043,0.258,-25.0,1.0,0,3,0,0,1,jacksal02,0
123,108,11,17,4,0,3,12,0,0,11,60,0.157,0.26,0.278,0.538,46.0,30.0,0,4,0,0,0,jacksal02,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jacksan01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jacksja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jackslu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jamesjo02,0
157,131,24,33,6,2,1,10,5,0,22,29,0.252,0.364,0.351,0.715,96.0,46.0,1,1,2,0,4,jankotr01,0
205,184,32,41,13,0,11,28,0,0,17,44,0.223,0.299,0.473,0.772,105.0,87.0,4,3,1,0,0,janseda01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,janseke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,javiecr01,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jaxgr01,0
14,14,2,5,0,0,0,1,0,0,0,2,0.357,0.357,0.357,0.714,96.0,5.0,0,0,0,0,0,jayjo02,0
293,267,28,53,10,1,14,35,0,1,22,108,0.199,0.27,0.401,0.67,83.0,107.0,6,4,0,0,0,jeffery01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jewelja01,0
231,213,23,53,10,0,10,37,0,0,16,57,0.249,0.303,0.437,0.74,99.0,93.0,8,1,0,1,0,jimenel02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jimenjo02,0
211,179,23,51,9,0,8,35,0,0,26,41,0.285,0.379,0.469,0.848,116.0,84.0,1,3,0,3,0,joeco01,0
81,77,9,17,0,0,4,5,1,0,4,27,0.221,0.259,0.377,0.636,73.0,29.0,0,0,0,0,0,johnsda07,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,johnspi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jonesda07,0
105,100,9,17,2,0,2,9,2,2,5,42,0.17,0.21,0.25,0.46,28.0,25.0,2,0,0,0,0,jonesja07,0
72,67,5,10,3,0,0,3,1,0,4,26,0.149,0.208,0.194,0.402,12.0,13.0,1,1,0,0,0,jonesja08,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jonesna01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jonesna01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jonesna01,0
108,102,11,25,8,1,2,16,0,0,4,29,0.245,0.269,0.402,0.67,81.0,41.0,5,0,0,2,0,jonesta01,0
69,55,6,5,1,0,2,7,0,0,12,16,0.091,0.261,0.218,0.479,32.0,12.0,2,1,0,1,2,joycema01,0
633,550,89,158,24,0,39,98,6,1,75,158,0.287,0.373,0.544,0.916,149.0,299.0,16,3,0,5,2,judgeaa01,0
2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,junisja01,0
4,3,1,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,90.0,1.0,0,0,1,0,0,kaprija01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,karinja01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,kazmase01,0
4,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,kazmisc01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kelake01,0
377,337,41,61,13,1,14,43,6,4,36,106,0.181,0.265,0.35,0.615,72.0,118.0,5,3,0,1,0,kelenja01,0
7,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,kellebr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kelleky01,0
32,28,2,3,0,0,0,0,0,0,2,14,0.107,0.167,0.107,0.274,-23.0,3.0,0,0,2,0,0,kellemi03,0
359,304,41,73,11,1,13,46,0,0,44,74,0.24,0.343,0.411,0.754,104.0,125.0,10,6,0,5,1,kellyca02,0
3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kellyjo05,0
58,47,1,3,1,0,0,1,0,0,4,27,0.064,0.137,0.085,0.222,-37.0,4.0,1,0,7,0,0,kellyme01,0
397,330,54,92,16,3,8,37,8,2,52,51,0.279,0.382,0.418,0.8,126.0,138.0,2,6,4,5,0,kempto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kenneia01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kenneia01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kenneia01,0
490,426,61,90,21,4,19,54,10,0,54,96,0.211,0.306,0.413,0.719,98.0,176.0,2,6,0,4,3,keplema01,0
39,36,2,8,0,0,0,3,0,0,1,11,0.222,0.243,0.222,0.465,26.0,8.0,0,0,2,0,0,kershcl01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,keuchda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kickhmi01,0
249,217,26,45,6,0,6,20,0,0,25,62,0.207,0.301,0.318,0.619,72.0,69.0,9,5,0,2,2,kieboca01,0
390,348,54,90,19,7,4,37,9,5,33,99,0.259,0.328,0.388,0.716,102.0,135.0,4,5,0,4,2,kiermke01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kikucyu01,0
298,267,27,54,12,2,8,34,6,1,22,71,0.202,0.27,0.352,0.622,73.0,94.0,6,4,2,3,1,kimha01,0
29,26,0,3,1,0,0,2,0,0,0,9,0.115,0.148,0.154,0.302,-16.0,4.0,0,1,2,0,0,kimkw01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kimbrcr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kimbrcr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kimbrcr01,0
677,635,74,172,25,3,8,53,20,5,28,90,0.271,0.312,0.357,0.67,85.0,227.0,11,11,1,2,2,kineris01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kingjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kingmi01,0
19,19,1,1,0,0,0,0,0,0,0,12,0.053,0.053,0.053,0.105,-71.0,1.0,0,0,0,0,0,kingesc01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kinlety01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kintzbr01,0
231,215,23,54,11,1,8,34,1,1,14,52,0.251,0.299,0.423,0.722,98.0,91.0,3,1,0,1,2,kirilal01,0
189,165,19,40,8,0,8,24,0,0,19,22,0.242,0.328,0.436,0.764,105.0,72.0,7,3,0,2,0,kirkal01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kittran01,0
8,4,3,1,0,0,0,2,0,0,2,3,0.25,0.5,0.25,0.75,120.0,1.0,0,1,0,1,0,kivlepa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kloboga01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,klubeco01,0
159,145,13,22,3,0,2,11,0,0,10,61,0.152,0.215,0.214,0.429,17.0,31.0,1,2,1,1,0,knappan01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,knebeco01,0
8,8,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,knehrre01,0
185,161,18,28,7,0,1,9,0,0,20,39,0.174,0.281,0.236,0.517,46.0,38.0,7,4,0,0,2,kniznan01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kolarad01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kopecmi01,0
12,11,0,1,0,0,0,0,0,0,1,4,0.091,0.167,0.091,0.258,-24.0,1.0,0,0,0,0,0,kozmape01,0
14,12,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,kranima01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kriskbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kriskbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,krugeja01,0
24,21,1,1,0,0,0,0,0,0,1,11,0.048,0.091,0.048,0.139,-61.0,1.0,0,0,2,0,0,kuhlch01,0
242,220,26,55,11,1,7,27,0,0,18,26,0.25,0.308,0.405,0.713,92.0,89.0,4,1,0,1,1,lasteto01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,ladenty01,0
327,309,39,73,20,2,6,38,1,2,12,76,0.236,0.266,0.372,0.638,71.0,115.0,8,1,4,1,0,lagarju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lakintr01,0
24,21,3,4,0,0,2,4,1,0,2,6,0.19,0.292,0.476,0.768,107.0,10.0,1,1,0,0,0,lamarry01,0
170,144,25,28,4,0,7,19,0,0,22,51,0.194,0.306,0.368,0.674,83.0,53.0,4,2,0,2,0,lambja01,0
131,113,20,24,2,0,6,13,0,0,17,38,0.212,0.321,0.389,0.71,93.0,44.0,4,1,0,0,0,lambja01,0
39,31,5,4,2,0,1,6,0,0,5,13,0.129,0.256,0.29,0.547,48.0,9.0,0,1,0,2,0,lambja01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lambepe01,0
7,6,0,0,0,0,0,0,0,0,1,6,0.0,0.143,0.0,0.143,-55.0,0.0,0,0,0,0,0,lametdi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,langeal01,0
301,260,29,58,12,0,7,28,1,0,31,104,0.223,0.322,0.35,0.672,88.0,91.0,3,8,0,2,0,larnatr01,0
37,26,3,4,0,0,1,4,0,0,3,15,0.154,0.258,0.269,0.527,44.0,7.0,1,1,6,1,0,lauerer01,0
378,341,43,84,21,2,14,39,12,5,27,98,0.246,0.317,0.443,0.76,111.0,151.0,4,9,0,1,0,laurera01,0
30,28,2,7,3,0,0,0,0,0,1,10,0.25,0.276,0.357,0.633,73.0,10.0,0,0,1,0,0,lavarry01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lawreju01,0
13,11,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,leblawa01,0
13,11,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,leblawa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,leedy01,0
18,18,2,1,1,0,0,1,0,0,0,13,0.056,0.056,0.111,0.167,-56.0,2.0,0,0,0,0,0,leekh01,0
679,597,84,160,24,1,10,57,4,2,73,94,0.268,0.349,0.362,0.711,97.0,216.0,16,4,0,5,2,lemahdj01,0
220,202,15,37,5,0,4,14,0,0,12,65,0.183,0.237,0.267,0.505,37.0,54.0,2,3,1,2,0,leonsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,leonedo01,0
51,48,3,8,2,0,1,3,0,0,2,24,0.167,0.2,0.271,0.471,29.0,13.0,0,0,1,0,0,lestejo01,0
29,28,3,5,0,0,1,3,0,0,0,13,0.179,0.179,0.286,0.464,25.0,8.0,0,0,1,0,0,lestejo01,0
22,20,0,3,2,0,0,0,0,0,2,11,0.15,0.227,0.25,0.477,33.0,5.0,0,0,0,0,0,lestejo01,0
147,130,15,32,4,0,5,11,2,0,16,37,0.246,0.333,0.392,0.726,104.0,51.0,1,1,0,0,0,lewisky01,0
96,87,6,10,1,0,1,4,0,0,8,23,0.115,0.198,0.161,0.359,0.0,14.0,4,1,0,0,0,leybado01,0
24,22,0,0,0,0,0,0,0,0,2,7,0.0,0.083,0.0,0.083,-74.0,0.0,1,0,0,0,0,leybado01,0
72,65,6,10,1,0,1,4,0,0,6,16,0.154,0.236,0.215,0.451,26.0,14.0,3,1,0,0,0,leybado01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lintz02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lindbjo01,0
524,452,73,104,16,3,20,63,10,4,58,96,0.23,0.322,0.412,0.734,100.0,186.0,7,5,6,3,4,lindofr01,0
4,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,37.0,1.0,0,0,0,0,0,litteza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,llovema01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loaisjo01,0
13,11,1,0,0,0,0,0,0,0,2,5,0.0,0.154,0.0,0.154,-53.0,0.0,0,0,0,0,0,lobatjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lobstky01,0
156,139,15,25,4,0,2,7,5,3,7,33,0.18,0.263,0.252,0.515,41.0,35.0,2,9,0,1,0,locasti01,0
133,118,11,21,2,0,1,5,5,3,6,26,0.178,0.271,0.22,0.491,36.0,26.0,2,9,0,0,0,locasti01,0
23,21,4,4,2,0,1,2,0,0,1,7,0.19,0.217,0.429,0.646,72.0,9.0,0,0,0,1,0,locasti01,0
11,10,0,1,0,0,0,0,0,0,0,4,0.1,0.1,0.1,0.2,-45.0,1.0,0,0,1,0,0,longsa01,0
121,111,13,22,4,1,4,17,1,0,9,39,0.198,0.258,0.36,0.619,72.0,40.0,3,0,1,0,0,longsh01,0
291,253,45,66,17,0,13,46,1,1,35,68,0.261,0.351,0.482,0.833,124.0,122.0,9,1,0,2,4,longoev01,0
11,10,1,1,0,0,0,0,0,1,1,4,0.1,0.182,0.1,0.282,-20.0,1.0,0,0,0,0,0,lopesti01,0
23,23,3,6,0,0,0,0,0,0,0,5,0.261,0.261,0.261,0.522,36.0,6.0,1,0,0,0,0,lopezal03,0
16,13,2,2,2,0,0,0,0,0,1,6,0.154,0.214,0.308,0.522,38.0,4.0,0,0,2,0,0,lopezja03,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lopezjo02,0
565,497,78,149,21,6,2,43,22,1,49,74,0.3,0.365,0.378,0.744,104.0,188.0,9,4,12,3,0,lopezni01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lopezot01,0
35,33,2,2,2,0,0,0,0,0,0,17,0.061,0.061,0.121,0.182,-52.0,4.0,1,0,2,0,0,lopezpa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezre01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezyo01,0
1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lorenmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loupaa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lovelri01,0
615,535,97,132,31,0,39,99,7,1,68,167,0.247,0.34,0.523,0.863,140.0,280.0,2,9,0,3,4,lowebr01,0
2,1,0,1,0,0,0,0,1,0,1,0,1.0,1.0,1.0,2.0,472.0,1.0,0,0,0,0,0,lowejo01,0
642,557,75,147,24,3,18,72,8,0,80,162,0.264,0.357,0.415,0.771,112.0,231.0,13,2,0,3,2,lowena01,0
512,457,55,112,28,0,14,69,0,0,49,108,0.245,0.318,0.398,0.717,101.0,182.0,8,2,0,4,1,lowrije01,0
11,10,1,0,0,0,0,0,0,0,1,7,0.0,0.091,0.0,0.091,-72.0,0.0,0,0,0,0,0,lucchjo01,0
