PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
4,3,0,1,0,0,0,0,0,0,1,2,0.333,0.5,0.333,0.833,152.0,1.0,0,0,0,0,0,okeefbr01,0
383,334,56,76,11,1,14,58,14,4,38,103,0.228,0.308,0.392,0.7,99.0,131.0,9,4,0,7,0,oneilty01,0
472,426,49,88,19,3,13,53,6,1,32,109,0.207,0.275,0.357,0.632,81.0,152.0,9,10,0,4,1,odorro01,0
666,586,90,160,30,6,34,95,11,9,72,161,0.273,0.356,0.519,0.875,144.0,304.0,6,5,0,3,14,ohtansh01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,okertst01,0
13,12,3,2,0,0,0,0,0,0,0,5,0.167,0.231,0.167,0.397,12.0,2.0,0,1,0,0,0,okeych01,0
174,161,24,46,8,0,4,15,2,3,10,36,0.286,0.333,0.41,0.743,110.0,66.0,1,2,0,1,0,olivaed02,0
699,616,86,148,44,0,34,103,0,0,75,170,0.24,0.325,0.477,0.802,120.0,294.0,13,4,0,4,6,olsonma02,0
371,316,35,76,14,1,7,35,12,7,44,74,0.241,0.331,0.358,0.688,93.0,113.0,10,2,1,7,2,ortegra01,0
16,13,6,6,2,0,1,3,0,0,2,7,0.462,0.563,0.846,1.409,289.0,11.0,0,1,0,0,0,outmaja01,0
68,56,6,6,2,0,0,0,1,0,10,24,0.107,0.254,0.143,0.397,19.0,8.0,3,1,1,0,0,owingch01,0
507,470,56,106,19,0,23,56,2,1,31,122,0.226,0.274,0.413,0.687,88.0,194.0,12,2,0,4,0,ozunama01,0
260,241,18,40,5,2,3,18,2,2,15,70,0.166,0.218,0.241,0.459,35.0,58.0,5,1,3,0,0,pachecr01,0
34,33,0,4,1,0,0,3,0,0,1,10,0.121,0.147,0.152,0.299,-14.0,5.0,2,0,0,0,0,padloke01,0
23,23,0,2,0,0,0,0,0,0,0,5,0.087,0.087,0.087,0.174,-50.0,2.0,2,0,0,0,0,padloke01,0
12,12,0,2,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,-4.0,2.0,1,0,0,0,0,padloke01,0
11,10,0,2,1,0,0,3,0,0,1,5,0.2,0.273,0.3,0.573,68.0,3.0,0,0,0,0,0,padloke01,0
11,11,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,padloke01,0
77,70,8,10,0,0,2,6,0,0,4,27,0.143,0.184,0.229,0.413,18.0,16.0,2,0,1,2,0,palacje01,0
49,47,8,10,2,0,0,2,1,0,1,15,0.213,0.245,0.255,0.5,45.0,12.0,0,1,0,0,0,palacjo01,0
123,112,7,26,6,0,0,10,2,0,9,20,0.232,0.293,0.286,0.578,69.0,32.0,2,1,0,1,1,palacri01,0
103,91,7,13,1,0,1,4,0,0,10,26,0.143,0.228,0.187,0.415,17.0,17.0,4,0,2,0,0,papiemi01,0
10,9,1,0,0,0,0,0,0,0,1,4,0.0,0.1,0.0,0.1,-68.0,0.0,0,0,0,0,0,papiemi01,0
93,82,6,13,1,0,1,4,0,0,9,22,0.159,0.242,0.207,0.449,26.0,17.0,4,0,2,0,0,papiemi01,0
381,331,48,68,16,0,20,45,0,1,44,67,0.205,0.304,0.435,0.74,113.0,144.0,12,4,0,2,0,paredis01,0
60,51,7,11,2,0,2,6,1,0,4,15,0.216,0.276,0.373,0.648,82.0,19.0,0,1,2,2,0,parkho01,0
298,258,25,76,10,0,10,26,1,0,35,34,0.295,0.383,0.45,0.832,135.0,116.0,5,3,0,2,1,pasquvi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,payamjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,payamjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,payamjo01,0
25,21,3,3,0,0,0,1,0,0,4,4,0.143,0.28,0.143,0.423,26.0,3.0,0,0,0,0,0,paytoma01,0
433,380,57,104,19,3,23,70,3,2,42,100,0.274,0.353,0.521,0.874,146.0,198.0,5,7,0,4,3,pederjo01,0
4,3,0,1,0,0,0,0,0,0,1,2,0.333,0.5,0.333,0.833,144.0,1.0,0,0,0,0,0,pegueli01,0
558,521,72,132,20,2,22,63,11,2,22,135,0.253,0.289,0.426,0.715,102.0,222.0,5,6,1,5,0,penaje02,0
490,439,39,110,30,3,12,59,1,3,41,114,0.251,0.316,0.415,0.731,108.0,182.0,8,4,0,6,5,peralda01,0
310,278,29,69,19,2,12,41,1,2,27,74,0.248,0.316,0.46,0.777,117.0,128.0,6,2,0,3,4,peralda01,0
180,161,10,41,11,1,0,18,0,1,14,40,0.255,0.317,0.335,0.652,91.0,54.0,2,2,0,3,1,peralda01,0
57,49,8,15,3,0,1,2,2,0,6,9,0.306,0.404,0.429,0.832,138.0,21.0,3,2,0,0,0,perazos02,0
500,431,58,84,10,2,5,40,9,2,50,103,0.195,0.285,0.262,0.547,57.0,113.0,3,5,12,2,0,perdoge01,0
18,18,0,4,2,0,0,2,0,0,0,2,0.222,0.222,0.333,0.556,56.0,6.0,1,0,0,0,0,perezca03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,perezci01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,perezjo02,0
132,121,10,18,0,0,6,14,1,0,10,32,0.149,0.214,0.298,0.511,44.0,36.0,2,0,1,0,0,perezmi03,0
116,107,8,16,0,0,6,11,1,0,8,26,0.15,0.209,0.318,0.526,47.0,34.0,2,0,1,0,0,perezmi03,0
16,14,2,2,0,0,0,3,0,0,2,6,0.143,0.25,0.143,0.393,18.0,2.0,0,0,0,0,0,perezmi03,0
69,60,8,14,2,0,2,8,0,0,9,25,0.233,0.333,0.367,0.7,99.0,22.0,1,0,0,0,0,perezro02,0
473,445,48,113,23,1,23,76,0,0,18,109,0.254,0.292,0.465,0.757,110.0,207.0,9,7,0,3,2,perezsa02,0
328,288,44,68,14,2,8,34,12,1,33,85,0.236,0.316,0.382,0.698,97.0,110.0,8,2,2,3,2,peterja01,0
622,554,89,131,23,1,17,63,8,3,56,167,0.236,0.312,0.374,0.686,89.0,207.0,20,7,0,5,0,phamth01,0
387,340,57,81,11,1,11,39,7,2,42,100,0.238,0.32,0.374,0.694,90.0,127.0,13,1,0,4,0,phamth01,0
235,214,32,50,12,0,6,24,1,1,14,67,0.234,0.298,0.374,0.672,86.0,80.0,7,6,0,1,0,phamth01,0
225,201,22,29,6,0,5,15,7,0,16,94,0.144,0.217,0.249,0.466,36.0,50.0,0,3,4,1,0,phillbr02,0
208,184,21,27,4,0,5,14,7,0,16,85,0.147,0.225,0.25,0.475,39.0,46.0,0,3,4,1,0,phillbr02,0
17,17,1,2,2,0,0,1,0,0,0,9,0.118,0.118,0.235,0.353,-2.0,4.0,0,0,0,0,0,phillbr02,0
1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,,0.0,0,0,0,0,0,phillev01,0
13,12,1,1,1,0,0,0,0,0,1,4,0.083,0.154,0.167,0.321,-10.0,2.0,1,0,0,0,0,pillake01,0
17,14,1,2,0,0,0,2,0,0,1,1,0.143,0.235,0.143,0.378,9.0,2.0,0,1,0,1,0,pinama01,0
379,361,38,85,18,0,12,42,2,0,14,118,0.235,0.263,0.385,0.648,88.0,139.0,10,0,1,2,0,pindech01,0
14,13,1,1,0,0,0,0,0,0,1,7,0.077,0.143,0.077,0.22,-34.0,1.0,0,0,0,0,0,pinedis01,0
83,80,5,17,3,0,2,10,0,0,2,35,0.213,0.241,0.325,0.566,64.0,26.0,3,1,0,0,0,pintore02,0
139,126,12,24,4,0,5,14,2,0,9,48,0.19,0.252,0.341,0.593,73.0,43.0,2,2,0,2,1,piscost01,0
186,168,15,37,8,0,1,13,0,0,14,32,0.22,0.286,0.286,0.572,60.0,48.0,6,2,1,1,0,plaweke01,0
175,157,15,34,8,0,1,12,0,0,14,28,0.217,0.287,0.287,0.574,61.0,45.0,5,2,1,1,0,plaweke01,0
11,11,0,3,0,0,0,1,0,0,0,4,0.273,0.273,0.273,0.545,56.0,3.0,1,0,0,0,0,plaweke01,0
31,29,4,4,1,0,2,6,0,0,1,12,0.138,0.194,0.379,0.573,60.0,11.0,1,1,0,0,0,plummni01,0
445,375,54,88,16,0,16,56,3,3,64,95,0.235,0.346,0.405,0.751,115.0,152.0,4,2,0,4,1,polanjo01,0
527,489,61,120,26,1,14,56,3,1,32,98,0.245,0.292,0.389,0.681,92.0,190.0,13,2,0,4,0,polloaj01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,popza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,popza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,poppese01,0
182,158,18,29,9,1,7,20,0,0,19,66,0.184,0.271,0.386,0.657,84.0,61.0,6,1,1,3,0,prattni01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,priceda01,0
22,18,3,2,0,0,1,6,0,0,2,3,0.111,0.182,0.278,0.46,29.0,5.0,0,0,0,2,0,proctfo01,0
658,575,82,140,36,2,15,58,5,1,73,103,0.243,0.331,0.391,0.723,109.0,225.0,12,4,3,3,0,profaju01,0
351,307,42,83,14,0,24,68,1,2,28,55,0.27,0.345,0.55,0.895,151.0,169.0,13,10,0,6,1,pujolal01,0
87,79,15,17,3,2,0,7,4,3,7,36,0.215,0.287,0.304,0.591,71.0,24.0,0,1,0,0,0,quinnro01,0
40,37,8,6,1,0,0,3,4,1,3,15,0.162,0.225,0.189,0.414,20.0,7.0,0,0,0,0,0,quinnro01,0
47,42,7,11,2,2,0,4,0,2,4,21,0.262,0.34,0.405,0.745,117.0,17.0,0,1,0,0,0,quinnro01,0
47,40,3,11,0,0,0,3,1,1,4,9,0.275,0.37,0.275,0.645,85.0,11.0,0,2,1,0,0,quiroes01,0
415,370,46,78,20,1,27,63,1,0,38,122,0.211,0.284,0.489,0.774,122.0,181.0,5,2,0,5,0,raleica01,0
72,61,7,12,2,0,1,4,0,0,7,24,0.197,0.306,0.279,0.584,73.0,17.0,1,3,0,1,0,raleylu01,0
435,403,46,121,24,0,6,58,3,5,19,72,0.3,0.343,0.404,0.747,118.0,163.0,5,9,0,4,1,ramirha02,0
685,601,90,168,44,5,29,126,20,7,69,82,0.28,0.355,0.514,0.869,148.0,309.0,5,6,0,9,20,ramirjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,ramirno01,0
22,20,4,2,0,0,0,0,0,0,2,6,0.1,0.182,0.1,0.282,-16.0,2.0,1,0,0,0,0,ramoshe02,0
562,504,75,139,26,5,22,84,21,1,41,119,0.276,0.342,0.478,0.82,130.0,241.0,7,12,0,5,1,realmjt01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,reedja02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,reedja02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,reedja02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,reedja02,0
177,153,25,47,11,0,6,21,1,1,15,46,0.307,0.384,0.497,0.881,143.0,76.0,1,6,0,3,0,refsnro01,0
34,34,3,9,1,0,0,3,0,1,0,10,0.265,0.265,0.294,0.559,59.0,10.0,0,0,0,0,0,reksza01,0
193,166,15,38,10,0,5,24,2,0,23,35,0.229,0.326,0.38,0.706,100.0,63.0,7,2,0,2,0,rendoan01,0
522,474,62,121,23,1,29,72,1,1,39,121,0.255,0.315,0.492,0.807,124.0,233.0,11,4,2,3,1,renfrhu01,0
511,489,45,129,22,4,17,52,6,2,17,79,0.264,0.294,0.429,0.724,102.0,210.0,11,4,1,0,0,rengilu01,0
473,438,43,97,17,2,14,47,2,1,30,157,0.221,0.273,0.365,0.638,80.0,160.0,12,2,0,3,0,reyesfr01,0
280,263,24,56,9,0,9,28,2,0,14,104,0.213,0.254,0.35,0.603,73.0,92.0,8,1,0,2,0,reyesfr01,0
193,175,19,41,8,2,5,19,0,1,16,53,0.234,0.301,0.389,0.689,91.0,68.0,4,1,0,1,0,reyesfr01,0
16,15,1,4,0,0,0,0,0,0,1,2,0.267,0.313,0.267,0.579,67.0,4.0,0,0,0,0,0,reyespa01,0
336,315,27,80,19,3,3,34,2,2,13,77,0.254,0.289,0.362,0.651,86.0,114.0,7,4,0,4,0,reyesvi01,0
614,542,74,142,19,4,27,62,7,3,56,141,0.262,0.345,0.461,0.807,127.0,250.0,13,14,0,2,6,reynobr01,0
272,244,31,60,10,1,3,23,5,0,26,78,0.246,0.32,0.332,0.652,80.0,81.0,7,1,0,1,0,reynoma03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,reynoma03,0
272,244,31,60,10,1,3,23,5,0,26,78,0.246,0.32,0.332,0.652,80.0,81.0,7,1,0,1,0,reynoma03,0
4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,38.0,1.0,0,0,0,0,0,riddljt01,0
693,615,90,168,39,2,38,93,2,0,57,168,0.273,0.349,0.528,0.878,140.0,325.0,13,17,0,4,1,rileyau01,0
92,86,12,21,1,0,7,17,0,1,5,36,0.244,0.293,0.5,0.793,117.0,43.0,2,1,0,0,1,riosed01,0
287,251,27,59,5,2,3,25,6,1,29,87,0.235,0.322,0.307,0.628,77.0,77.0,1,4,1,2,1,rivasal01,0
359,330,46,77,16,3,12,40,1,2,23,83,0.233,0.292,0.409,0.702,97.0,135.0,8,5,0,1,0,riverem01,0
211,198,24,47,8,3,6,22,0,0,11,46,0.237,0.284,0.399,0.683,91.0,79.0,7,2,0,0,0,riverem01,0
148,132,22,30,8,0,6,18,1,2,12,37,0.227,0.304,0.424,0.728,104.0,56.0,1,3,0,1,0,riverem01,0
29,26,2,4,0,0,0,1,0,0,2,10,0.154,0.214,0.154,0.368,7.0,4.0,0,0,1,0,0,riverse01,0
548,465,77,104,21,1,32,75,6,5,58,101,0.224,0.338,0.48,0.817,130.0,223.0,13,23,0,2,6,rizzoan01,0
401,380,54,108,18,0,12,56,11,3,17,77,0.284,0.319,0.426,0.746,110.0,162.0,6,3,0,1,1,roberlu01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,roberda08,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,roberda08,0
1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,roberkr01,0
60,59,3,8,2,0,2,5,0,0,0,17,0.136,0.136,0.271,0.407,8.0,16.0,5,0,1,0,0,robinch04,0
407,366,42,82,10,2,6,33,15,4,17,104,0.224,0.273,0.311,0.584,69.0,114.0,3,9,11,4,0,roblevi01,0
581,527,72,140,30,3,13,63,0,0,46,101,0.266,0.325,0.408,0.733,97.0,215.0,25,3,0,5,0,rodgebr02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,rodrijo06,0
560,511,84,145,25,3,28,75,25,7,40,145,0.284,0.345,0.509,0.853,147.0,260.0,7,8,0,1,4,rodriju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,rogerta01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,rogerta01,0
57,56,1,7,2,0,0,1,0,0,0,19,0.125,0.14,0.161,0.301,-15.0,9.0,1,1,0,0,0,rojasjo02,0
510,443,66,119,25,1,9,56,23,3,55,98,0.269,0.349,0.391,0.739,110.0,173.0,7,2,5,5,2,rojasjo01,0
507,471,34,111,19,2,6,36,9,3,26,61,0.236,0.283,0.323,0.605,71.0,152.0,12,6,1,3,1,rojasmi02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,romerjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,romerjo01,0
136,129,10,20,3,0,3,9,0,0,4,46,0.155,0.187,0.248,0.435,20.0,32.0,2,1,2,0,0,rominau01,0
127,121,10,18,3,0,3,9,0,0,4,43,0.149,0.183,0.248,0.43,18.0,30.0,2,1,1,0,0,rominau01,0
9,8,0,2,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,43.0,2.0,0,0,1,0,0,rominau01,0
28,26,2,4,1,0,0,0,0,0,2,7,0.154,0.214,0.192,0.407,18.0,5.0,0,0,0,0,0,rominau01,0
99,95,8,14,2,0,3,9,0,0,2,36,0.147,0.173,0.263,0.437,18.0,25.0,2,1,1,0,0,rominau01,0
36,32,1,4,1,0,0,2,0,0,3,11,0.125,0.222,0.156,0.378,11.0,5.0,2,1,0,0,0,rookebr01,0
7,7,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,rookebr01,0
29,25,1,4,1,0,0,2,0,0,3,7,0.16,0.276,0.2,0.476,38.0,5.0,2,1,0,0,0,rookebr01,0
670,637,86,180,26,9,11,71,18,4,25,111,0.283,0.312,0.403,0.715,106.0,257.0,19,4,0,4,0,rosaram01,0
270,250,27,53,12,1,5,24,3,0,17,68,0.212,0.259,0.328,0.587,62.0,82.0,3,0,0,3,0,rosared01,0
6,5,0,1,0,0,0,0,0,0,1,2,0.2,0.333,0.2,0.533,61.0,1.0,0,0,0,0,0,rosareg01,0
388,334,52,68,12,0,11,45,2,0,45,105,0.204,0.307,0.338,0.645,85.0,113.0,11,6,0,3,0,rufda01,0
314,268,46,58,9,0,11,38,2,0,40,85,0.216,0.328,0.373,0.701,100.0,100.0,8,5,0,1,0,rufda01,0
74,66,6,10,3,0,0,7,0,0,5,20,0.152,0.216,0.197,0.413,20.0,13.0,3,1,0,2,0,rufda01,0
36,35,3,6,1,1,0,2,1,2,1,7,0.171,0.194,0.257,0.452,29.0,9.0,0,0,0,0,0,ruizes01,0
27,27,1,6,1,1,0,2,1,2,0,5,0.222,0.222,0.333,0.556,59.0,9.0,0,0,0,0,0,ruizes01,0
9,8,2,0,0,0,0,0,0,0,1,2,0.0,0.111,0.0,0.111,-65.0,0.0,0,0,0,0,0,ruizes01,0
433,394,33,99,22,0,7,36,6,1,30,50,0.251,0.313,0.36,0.673,94.0,142.0,9,6,1,2,0,ruizke01,0
470,398,70,101,35,1,13,42,4,0,65,86,0.254,0.362,0.445,0.806,131.0,177.0,4,4,0,3,0,rutscad01,0
471,419,42,86,24,0,16,61,2,0,40,136,0.205,0.282,0.377,0.659,88.0,158.0,12,7,0,5,0,sanchga02,0
343,313,38,67,14,3,13,36,1,0,26,92,0.214,0.28,0.403,0.682,90.0,126.0,7,3,0,1,0,sanchje02,0
44,37,1,4,0,0,0,2,0,2,5,13,0.108,0.214,0.108,0.322,-6.0,4.0,0,0,2,0,0,sanchca01,0
44,37,1,4,0,0,0,2,0,2,5,13,0.108,0.214,0.108,0.322,-6.0,4.0,0,0,2,0,0,sanchca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,sanchca01,0
4,3,0,0,0,0,0,0,0,0,1,1,0.0,0.25,0.0,0.25,-20.0,0.0,1,0,0,0,0,sandsdo01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,sanmare01,0
71,60,1,5,0,0,1,3,1,0,9,25,0.083,0.211,0.133,0.345,2.0,8.0,0,1,0,1,0,sanomi01,0
506,431,52,87,18,0,19,60,0,0,71,88,0.202,0.316,0.376,0.692,100.0,162.0,9,2,0,2,2,santaca01,0
212,176,17,38,10,0,4,21,0,0,36,28,0.216,0.349,0.341,0.69,97.0,60.0,1,0,0,0,1,santaca01,0
294,255,35,49,8,0,15,39,0,0,35,60,0.192,0.293,0.4,0.693,101.0,102.0,8,2,0,2,1,santaca01,0
647,574,78,138,24,0,33,89,0,2,55,122,0.24,0.318,0.455,0.773,120.0,261.0,14,13,0,5,1,santaan02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,schmicl01,0
510,481,48,97,23,1,11,38,5,0,19,107,0.202,0.239,0.322,0.561,60.0,155.0,15,6,0,4,1,schoojo01,0
27,26,1,4,0,0,0,1,0,0,1,6,0.154,0.185,0.154,0.339,-5.0,4.0,0,0,0,0,0,schroma01,0
669,577,100,126,21,3,46,94,10,1,86,200,0.218,0.323,0.504,0.827,131.0,291.0,10,4,0,2,3,schwaky01,0
292,271,23,62,11,0,8,36,0,0,19,58,0.229,0.277,0.358,0.635,76.0,97.0,12,0,0,2,1,schwifr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,scottta01,0
663,593,91,145,24,1,33,83,3,0,58,103,0.245,0.317,0.455,0.772,117.0,270.0,14,7,0,5,7,seageco01,0
387,354,45,98,9,0,10,33,13,6,25,58,0.277,0.336,0.387,0.723,105.0,137.0,16,7,0,1,1,segurje01,0
724,657,101,163,31,5,26,83,25,8,53,120,0.248,0.304,0.429,0.733,106.0,282.0,7,4,0,10,0,semiema01,0
420,373,45,86,13,0,5,25,8,5,30,76,0.231,0.296,0.306,0.601,66.0,114.0,7,5,2,1,0,senzeni01,0
205,187,19,38,4,1,6,16,0,0,13,44,0.203,0.261,0.332,0.593,59.0,62.0,7,2,2,1,0,servebr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,severan01,0
21,18,0,4,2,0,0,1,0,0,3,7,0.222,0.333,0.333,0.667,90.0,6.0,0,0,0,0,0,severpe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,sewalpa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,shawbr01,0
19,19,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,shawtr01,0
410,377,34,91,19,0,15,53,0,0,27,86,0.241,0.295,0.411,0.706,99.0,155.0,9,3,0,3,0,sheetga01,0
13,9,2,0,0,0,0,2,1,0,2,5,0.0,0.154,0.0,0.154,-50.0,0.0,0,0,0,2,0,shortza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,shrevch01,0
24,24,1,4,0,0,0,0,0,1,0,7,0.167,0.167,0.167,0.333,-8.0,4.0,1,0,0,0,0,sianimi01,0
96,91,7,15,1,3,0,5,6,1,4,25,0.165,0.2,0.242,0.442,25.0,22.0,0,0,1,0,0,sierrma01,0
85,75,8,13,1,0,0,7,4,0,7,13,0.173,0.244,0.187,0.431,23.0,14.0,5,0,3,0,0,simmoan01,0
325,301,53,64,13,2,7,24,14,2,20,108,0.213,0.268,0.339,0.607,75.0,102.0,3,3,0,1,0,sirijo01,0
147,135,18,24,4,2,3,10,6,1,9,48,0.178,0.238,0.304,0.542,54.0,41.0,2,2,0,1,0,sirijo01,0
178,166,35,40,9,0,4,14,8,1,11,60,0.241,0.292,0.367,0.66,92.0,61.0,1,1,0,0,0,sirijo01,0
325,277,49,73,15,2,7,34,12,1,40,89,0.264,0.366,0.408,0.774,121.0,113.0,9,6,0,2,0,slateau01,0
152,134,11,26,10,1,0,17,0,0,12,37,0.194,0.276,0.284,0.56,62.0,38.0,0,4,0,2,0,smithdo02,0
253,213,23,42,5,0,2,16,4,3,28,50,0.197,0.307,0.249,0.556,61.0,53.0,1,7,2,3,0,smithjo11,0
151,139,9,25,9,1,2,13,4,0,7,42,0.18,0.216,0.302,0.518,51.0,42.0,5,0,3,2,0,smithke05,0
277,245,24,54,9,0,9,33,1,0,28,67,0.22,0.3,0.367,0.667,89.0,90.0,2,1,0,3,1,smithpa04,0
578,508,68,132,26,3,24,87,1,0,56,96,0.26,0.343,0.465,0.807,124.0,236.0,11,10,0,4,4,smithwi05,0
7,5,1,1,1,0,0,0,0,0,1,0,0.2,0.429,0.4,0.829,138.0,2.0,0,1,0,0,0,smithca05,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,snideco01,0
95,82,14,17,1,0,3,4,3,2,7,19,0.207,0.309,0.329,0.638,82.0,27.0,1,5,1,0,0,solakni01,0
304,278,22,79,16,0,4,24,0,0,19,61,0.284,0.339,0.385,0.724,99.0,107.0,5,5,0,2,1,solando01,0
306,270,32,56,13,0,13,34,0,2,31,90,0.207,0.295,0.4,0.695,95.0,108.0,9,3,0,1,1,solerjo01,0
190,176,26,40,11,4,2,21,6,1,5,50,0.227,0.275,0.369,0.644,82.0,65.0,6,7,1,1,0,sosaed01,0
131,122,17,23,4,3,0,8,3,1,4,38,0.189,0.244,0.27,0.515,48.0,33.0,3,5,0,0,0,sosaed01,0
59,54,9,17,7,1,2,13,3,0,1,12,0.315,0.345,0.593,0.937,160.0,32.0,3,2,1,1,0,sosaed01,0
36,35,3,4,1,0,1,1,0,0,1,12,0.114,0.139,0.229,0.367,2.0,8.0,2,0,0,0,0,sosale01,0
664,524,93,127,25,2,27,62,6,2,135,96,0.242,0.401,0.452,0.853,147.0,237.0,12,4,0,0,6,sotoju01,0
436,342,62,84,17,1,21,46,6,2,91,62,0.246,0.408,0.485,0.894,158.0,166.0,11,3,0,0,4,sotoju01,0
228,182,31,43,8,1,6,16,0,0,44,34,0.236,0.388,0.39,0.778,127.0,71.0,1,1,0,0,2,sotoju01,0
59,55,9,22,5,1,1,9,1,1,2,13,0.4,0.414,0.582,0.996,179.0,32.0,1,0,1,1,0,sotoli01,0
19,19,0,3,0,0,0,1,0,0,0,8,0.158,0.158,0.158,0.316,-7.0,3.0,2,0,0,0,0,souzast01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,spangco01,0
583,513,89,137,22,4,25,76,14,2,54,100,0.267,0.342,0.472,0.814,132.0,242.0,7,7,0,5,1,springe01,0
384,346,25,77,12,0,4,34,0,1,29,83,0.223,0.292,0.292,0.584,67.0,101.0,15,6,1,2,0,stallja01,0
452,398,53,84,7,0,31,78,0,0,50,137,0.211,0.297,0.462,0.759,112.0,184.0,8,0,0,3,2,stantmi03,0
375,333,32,60,12,1,9,30,0,0,38,112,0.18,0.267,0.303,0.571,62.0,101.0,12,2,1,1,0,stassma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,staumjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,steckdr01,0
108,95,12,20,5,0,2,8,0,1,11,26,0.211,0.306,0.326,0.632,74.0,31.0,2,2,0,0,0,steersp01,0
69,61,5,12,2,0,0,0,0,0,5,12,0.197,0.279,0.23,0.509,47.0,14.0,1,2,1,0,0,stefami01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,stephja01,0
183,166,24,53,9,0,6,35,1,0,12,47,0.319,0.372,0.482,0.854,133.0,80.0,4,3,0,2,0,stephty01,0
71,60,5,10,3,0,0,1,1,1,8,23,0.167,0.261,0.217,0.478,43.0,13.0,1,0,2,1,0,steveca01,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,stewadj01,0
396,357,53,85,22,0,16,66,13,0,32,122,0.238,0.303,0.434,0.737,102.0,155.0,9,3,0,4,4,storytr01,0
